transaction_id,timestamp,item_name,category,quantity,unit_price,food_cost,table_id,server_id,payment_method
43E03408,2026-03-08 18:09:40,Grilled Salmon,food,1,486,179.59,T07,server_03,UPI
145EE928,2026-03-08 18:09:40,Veg Burger,food,1,207,53.97,T07,server_02,Cash
B8AC0C8D,2026-03-08 11:43:17,Fresh Lime Soda,beverage,1,79,11.01,T08,server_01,Card
CA86EA54,2026-03-08 11:43:17,Chicken Tikka Wrap,food,1,214,63.57,T08,server_03,Card
373DB11A,2026-03-08 11:43:17,Mushroom Risotto,food,1,359,105.03,T08,server_01,UPI
96031824,2026-03-08 11:43:17,Cheesecake Slice,dessert,2,184,46.44,T08,server_03,Wallet
C89FB85E,2026-03-08 15:00:07,Pasta Arrabiata,food,1,269,62.57,T09,server_01,Card
B7557F58,2026-03-08 15:00:07,Veg Burger,food,1,203,52.9,T09,server_03,UPI
FFD817A4,2026-03-08 15:00:07,Veg Burger,food,1,192,42.48,T09,server_02,Wallet
6D72E42A,2026-03-08 15:00:07,Mushroom Risotto,food,2,347,100.07,T09,server_02,Wallet
FFE1B74D,2026-03-08 11:00:10,Cheesecake Slice,dessert,1,187,50.3,T10,server_02,Card
B3DD3555,2026-03-08 11:00:10,Veg Burger,food,1,202,44.07,T10,server_01,Card
3ED95331,2026-03-08 20:31:24,Mango Lassi,beverage,2,107,23.19,T11,server_01,Card
FCC102EE,2026-03-08 20:31:24,Dal Makhani Bowl,food,1,173,37.91,T11,server_01,Cash
15AD92F6,2026-03-08 20:31:24,Fresh Lime Soda,beverage,1,83,12.14,T11,server_02,UPI
B75946D9,2026-03-08 20:31:24,Cold Coffee,beverage,1,118,20.2,T11,server_01,UPI
0614E8C9,2026-03-08 11:23:28,Chocolate Lava Cake,dessert,1,213,69.75,T12,server_01,Wallet
BC80A3DA,2026-03-08 11:23:28,Fresh Lime Soda,beverage,1,84,12.69,T12,server_03,UPI
1D418791,2026-03-08 11:23:28,Fresh Lime Soda,beverage,2,79,12.08,T12,server_03,UPI
0EB8D72A,2026-03-08 14:51:24,Margherita Pizza,food,1,306,80.33,T13,server_01,Wallet
9188D5DC,2026-03-08 14:51:24,Sparkling Water,beverage,1,91,9.19,T13,server_03,Card
904AAFFA,2026-03-08 14:51:24,Pasta Arrabiata,food,1,280,62.3,T13,server_01,Card
F75F2CDA,2026-03-08 16:31:51,Chicken Tikka Wrap,food,1,214,63.99,T14,server_03,Wallet
6EC83C12,2026-03-08 16:31:51,Cheesecake Slice,dessert,1,182,48.21,T14,server_02,Cash
82622AE5,2026-03-08 16:31:51,Chocolate Lava Cake,dessert,1,211,68.4,T14,server_02,Cash
EE6FE453,2026-03-08 14:13:48,Dal Makhani Bowl,food,1,183,36.23,T15,server_02,Cash
359182A0,2026-03-08 14:13:48,Chocolate Lava Cake,dessert,1,217,60.89,T15,server_02,Card
D3890FD9,2026-03-08 13:15:59,Gulab Jamun,dessert,1,125,25.33,T16,server_01,Card
05B81280,2026-03-08 13:15:59,Pasta Arrabiata,food,1,271,59.21,T16,server_02,Card
7891C5FA,2026-03-08 13:15:59,Lamb Kebab Platter,food,1,511,205.58,T16,server_03,Wallet
C90DB93C,2026-03-08 13:15:59,Grilled Salmon,food,2,465,175.16,T16,server_02,Card
13996CE2,2026-03-08 16:24:16,Mango Lassi,beverage,1,112,22.52,T17,server_02,Wallet
BF0B94BB,2026-03-08 16:24:16,Veg Burger,food,1,201,47.9,T17,server_02,UPI
BA250C89,2026-03-08 16:24:16,Margherita Pizza,food,2,328,80.48,T17,server_03,Card
B4792E40,2026-03-08 16:24:16,Chicken Tikka Wrap,food,1,217,66.27,T17,server_01,UPI
6A188A7E,2026-03-08 12:03:39,Caesar Salad,food,2,181,44.91,T18,server_03,Wallet
6A75576F,2026-03-08 12:03:39,Cold Coffee,beverage,1,118,19.73,T18,server_01,Wallet
BA95890D,2026-03-08 12:20:08,Dal Makhani Bowl,food,1,184,36.83,T19,server_01,Cash
FE50F5F8,2026-03-08 12:20:08,Mushroom Risotto,food,1,338,104.74,T19,server_02,Card
0EB92EE4,2026-03-08 12:20:08,Dal Makhani Bowl,food,2,176,37.05,T19,server_03,Card
41AC3B0A,2026-03-08 12:20:08,Cheesecake Slice,dessert,1,180,47.03,T19,server_03,UPI
138BEF02,2026-03-08 13:12:50,Sparkling Water,beverage,1,94,10.19,T20,server_02,Card
85B6F469,2026-03-08 13:12:50,Dal Makhani Bowl,food,2,173,32.57,T20,server_02,Card
6333D024,2026-03-08 13:12:50,Gulab Jamun,dessert,2,123,29.4,T20,server_01,Wallet
A8B6FD94,2026-03-08 18:34:05,Dal Makhani Bowl,food,2,182,37.07,T21,server_02,Cash
BEBCB05A,2026-03-08 18:34:05,Sparkling Water,beverage,1,92,8.43,T21,server_02,Cash
1174650A,2026-03-08 18:34:05,Fish & Chips,food,1,387,127.96,T21,server_03,Cash
53A1ABA2,2026-03-08 18:34:05,Veg Burger,food,1,191,43.4,T21,server_01,Cash
70578DF6,2026-03-08 19:33:12,Fish & Chips,food,1,362,117.04,T22,server_01,Cash
9646B6CE,2026-03-08 19:33:12,Masala Chai,beverage,1,59,7.21,T22,server_01,Wallet
E8DF842D,2026-03-08 19:42:24,Cheesecake Slice,dessert,1,183,53.52,T23,server_01,UPI
93828D3B,2026-03-08 19:42:24,Veg Burger,food,1,207,49.29,T23,server_03,Cash
92C6A68D,2026-03-08 14:56:07,Cheesecake Slice,dessert,1,173,45.59,T24,server_02,Cash
293A6D06,2026-03-08 14:56:07,Masala Chai,beverage,1,61,8.0,T24,server_01,Card
AA249A4D,2026-03-08 14:28:38,Fish & Chips,food,1,395,128.58,T25,server_03,Cash
4BFB90C0,2026-03-08 14:28:38,Veg Burger,food,1,205,47.22,T25,server_02,Card
121060EE,2026-03-08 14:28:38,Chocolate Lava Cake,dessert,1,222,62.72,T25,server_03,Card
B31F6F46,2026-03-08 14:28:38,Dal Makhani Bowl,food,1,175,31.63,T25,server_03,Card
4F983620,2026-03-08 14:17:13,Mushroom Risotto,food,1,362,119.13,T26,server_03,Cash
3DF43969,2026-03-08 14:17:13,Fresh Lime Soda,beverage,1,82,11.58,T26,server_02,Card
C399EDFE,2026-03-08 14:17:13,Masala Chai,beverage,1,58,6.44,T26,server_01,Card
A6D418A2,2026-03-08 16:49:13,Dal Makhani Bowl,food,1,176,36.21,T27,server_01,Card
CE85C0CE,2026-03-08 16:49:13,Mango Lassi,beverage,1,115,24.41,T27,server_03,Card
9288B090,2026-03-08 16:49:13,Mango Lassi,beverage,1,111,22.84,T27,server_03,Cash
024DEFE7,2026-03-08 16:49:13,Fresh Lime Soda,beverage,2,77,11.86,T27,server_03,UPI
7965BE16,2026-03-08 16:57:16,Cold Coffee,beverage,2,120,21.02,T28,server_02,Cash
D48D8990,2026-03-08 16:57:16,Grilled Salmon,food,1,480,172.94,T28,server_02,UPI
7547FACE,2026-03-08 16:57:16,Masala Chai,beverage,1,62,7.7,T28,server_01,Card
DEE5D45E,2026-03-08 16:57:16,Chocolate Lava Cake,dessert,1,220,64.66,T28,server_02,Cash
5877AD90,2026-03-08 13:59:37,Cold Coffee,beverage,2,122,22.85,T29,server_02,Cash
FB9882D7,2026-03-08 13:59:37,Fresh Lime Soda,beverage,1,83,12.1,T29,server_02,UPI
82D87BEB,2026-03-08 13:59:37,Grilled Salmon,food,1,463,179.18,T29,server_01,Cash
64192F93,2026-03-08 13:52:03,Margherita Pizza,food,1,324,82.36,T30,server_03,Wallet
8BE52A8F,2026-03-08 13:52:03,Gulab Jamun,dessert,2,124,25.65,T30,server_01,Card
704A1994,2026-03-08 13:52:03,Gulab Jamun,dessert,1,125,27.44,T30,server_01,Card
F3809CE2,2026-03-08 19:53:00,Fish & Chips,food,1,372,141.21,T31,server_01,Wallet
3AAF34D5,2026-03-08 19:53:00,Gulab Jamun,dessert,1,115,22.81,T31,server_01,Wallet
1C009C2E,2026-03-08 19:53:00,Fish & Chips,food,1,372,141.08,T31,server_02,Wallet
DA528481,2026-03-08 14:35:41,Veg Burger,food,1,207,45.04,T32,server_03,Cash
FD8DC4AD,2026-03-08 14:35:41,Chicken Tikka Wrap,food,1,224,72.32,T32,server_01,Cash
3E9AE7CA,2026-03-08 14:35:41,Chicken Tikka Wrap,food,1,225,67.04,T32,server_03,Cash
AC6D21B0,2026-03-08 21:42:35,Margherita Pizza,food,2,321,87.68,T33,server_03,Card
D65413BC,2026-03-08 21:42:35,Veg Burger,food,2,197,45.32,T33,server_02,Cash
301663B3,2026-03-08 21:42:35,Margherita Pizza,food,1,305,85.4,T33,server_01,Wallet
735D1A53,2026-03-08 21:42:35,Caesar Salad,food,1,186,45.77,T33,server_01,Wallet
811F70D9,2026-03-08 20:03:02,Dal Makhani Bowl,food,1,175,37.03,T34,server_03,Card
0C4EA155,2026-03-08 20:03:02,Chicken Tikka Wrap,food,1,217,66.88,T34,server_01,Wallet
1150C3A9,2026-03-08 20:03:02,Margherita Pizza,food,1,333,93.64,T34,server_02,UPI
74034C93,2026-03-08 13:29:58,Fresh Lime Soda,beverage,1,78,12.76,T35,server_02,UPI
E819E06C,2026-03-08 13:29:58,Gulab Jamun,dessert,2,119,28.12,T35,server_02,Card
76C5DA96,2026-03-08 13:29:58,Veg Burger,food,1,192,45.53,T35,server_02,Cash
C63D0EBE,2026-03-08 12:08:23,Cheesecake Slice,dessert,1,183,51.62,T36,server_02,Card
B3D12973,2026-03-08 12:08:23,Margherita Pizza,food,1,317,79.47,T36,server_01,Wallet
E578CB06,2026-03-08 12:08:23,Chicken Tikka Wrap,food,2,215,68.85,T36,server_03,UPI
0234EC84,2026-03-08 14:00:26,Masala Chai,beverage,1,60,7.59,T37,server_02,Cash
963CEC94,2026-03-08 14:00:26,Chocolate Lava Cake,dessert,1,225,71.97,T37,server_01,Card
02EEDED9,2026-03-08 14:00:26,Fresh Lime Soda,beverage,1,79,12.7,T37,server_02,Card
32C3E21F,2026-03-08 14:34:38,Chicken Tikka Wrap,food,1,216,58.42,T38,server_01,UPI
15093D42,2026-03-08 14:34:38,Cold Coffee,beverage,1,124,22.81,T38,server_01,Wallet
02783DCF,2026-03-08 14:34:38,Caesar Salad,food,1,198,44.89,T38,server_01,Wallet
61F0DE93,2026-03-08 20:27:29,Cold Coffee,beverage,2,119,22.14,T39,server_03,Card
3E374D2C,2026-03-08 20:27:29,Caesar Salad,food,1,190,49.91,T39,server_03,UPI
0A1EBEB5,2026-03-08 16:39:03,Fish & Chips,food,1,392,137.05,T40,server_02,Card
785C8445,2026-03-08 16:39:03,Chicken Tikka Wrap,food,1,213,66.63,T40,server_02,UPI
DC05B971,2026-03-08 19:35:37,Fish & Chips,food,1,374,137.09,T41,server_03,Card
4C28EEEC,2026-03-08 19:35:37,Margherita Pizza,food,1,313,76.24,T41,server_01,Card
2C013DE4,2026-03-08 19:35:37,Chicken Tikka Wrap,food,1,219,63.45,T41,server_02,Cash
6C81B514,2026-03-08 19:35:35,Mango Lassi,beverage,1,112,20.26,T42,server_01,Cash
764B2FED,2026-03-08 19:35:35,Dal Makhani Bowl,food,1,176,36.43,T42,server_03,Wallet
60B96B34,2026-03-08 19:35:35,Masala Chai,beverage,1,57,6.79,T42,server_01,Wallet
183AF9BF,2026-03-08 17:27:35,Chocolate Lava Cake,dessert,1,218,60.88,T43,server_03,UPI
4B3A0CFB,2026-03-08 17:27:35,Chocolate Lava Cake,dessert,1,223,69.52,T43,server_01,Card
8CF57C82,2026-03-08 17:27:35,Fresh Lime Soda,beverage,2,79,12.76,T43,server_01,UPI
15505B0F,2026-03-08 14:42:33,Dal Makhani Bowl,food,1,175,34.41,T44,server_01,Cash
8CBFD192,2026-03-08 14:42:33,Gulab Jamun,dessert,1,120,24.87,T44,server_03,UPI
0A04B097,2026-03-08 17:49:57,Chocolate Lava Cake,dessert,1,212,59.37,T45,server_02,UPI
E4F5FF28,2026-03-08 17:49:57,Pasta Arrabiata,food,2,271,60.53,T45,server_01,Wallet
D841BFAE,2026-03-08 14:30:04,Pasta Arrabiata,food,1,266,61.46,T46,server_03,Cash
4D1FD1AD,2026-03-08 14:30:04,Margherita Pizza,food,1,331,88.14,T46,server_03,Card
CC4E7232,2026-03-08 14:30:04,Caesar Salad,food,1,193,45.58,T46,server_03,UPI
76BD3FB5,2026-03-08 16:55:53,Masala Chai,beverage,1,57,7.47,T47,server_01,UPI
F12477E5,2026-03-08 16:55:53,Dal Makhani Bowl,food,1,171,35.88,T47,server_01,UPI
756E3DCF,2026-03-08 14:52:54,Cheesecake Slice,dessert,1,181,48.39,T48,server_02,Wallet
F4D0FBD4,2026-03-08 14:52:54,Fresh Lime Soda,beverage,1,76,11.53,T48,server_01,Card
EA81D8C2,2026-03-08 14:52:54,Fresh Lime Soda,beverage,1,78,11.48,T48,server_02,Wallet
86999C02,2026-03-08 13:46:11,Mushroom Risotto,food,1,355,114.28,T49,server_02,Card
7F296204,2026-03-08 13:46:11,Sparkling Water,beverage,1,90,8.1,T49,server_01,UPI
2C9B6ED2,2026-03-08 13:46:11,Pasta Arrabiata,food,1,290,58.24,T49,server_02,Card
E6C2472F,2026-03-09 15:12:19,Lamb Kebab Platter,food,1,508,186.06,T01,server_03,Cash
F4B2565A,2026-03-09 15:12:19,Mushroom Risotto,food,1,348,121.99,T01,server_03,Card
6758AB61,2026-03-09 15:12:19,Mango Lassi,beverage,1,111,23.51,T01,server_01,Cash
952FAFDC,2026-03-09 15:12:19,Margherita Pizza,food,2,334,88.89,T01,server_01,Card
B42B6C5E,2026-03-09 17:24:05,Gulab Jamun,dessert,2,116,23.1,T02,server_03,Cash
481D5648,2026-03-09 17:24:05,Cheesecake Slice,dessert,1,186,49.69,T02,server_02,Cash
6A61C769,2026-03-09 18:46:33,Cold Coffee,beverage,1,126,23.8,T03,server_03,Card
1E3DC1AF,2026-03-09 18:46:33,Mango Lassi,beverage,1,113,22.86,T03,server_03,UPI
1E463182,2026-03-09 18:46:33,Fish & Chips,food,1,371,117.51,T03,server_03,UPI
7753412F,2026-03-09 11:34:57,Cold Coffee,beverage,2,124,23.25,T04,server_01,Wallet
BE98CF96,2026-03-09 11:34:57,Caesar Salad,food,1,195,44.99,T04,server_01,UPI
BBBD948A,2026-03-09 12:03:40,Veg Burger,food,1,203,49.16,T05,server_01,UPI
581C19B3,2026-03-09 12:03:40,Caesar Salad,food,1,186,47.72,T05,server_01,Cash
24FA94FC,2026-03-09 13:55:01,Veg Burger,food,1,208,52.35,T06,server_03,Wallet
73327A44,2026-03-09 13:55:01,Cold Coffee,beverage,1,125,20.58,T06,server_02,Card
80CCCE66,2026-03-09 13:55:01,Masala Chai,beverage,1,57,6.42,T06,server_03,UPI
C48AC549,2026-03-09 13:32:16,Cold Coffee,beverage,2,117,22.68,T07,server_02,Card
BAEC88FC,2026-03-09 13:32:16,Lamb Kebab Platter,food,1,496,217.37,T07,server_02,UPI
7DEA8FC5,2026-03-09 13:32:16,Mango Lassi,beverage,1,113,22.17,T07,server_02,UPI
4ED5CAD8,2026-03-09 13:58:51,Cheesecake Slice,dessert,1,177,48.69,T08,server_03,Card
BFA82297,2026-03-09 13:58:51,Chocolate Lava Cake,dessert,1,225,73.96,T08,server_02,Cash
32A01986,2026-03-09 19:02:18,Chocolate Lava Cake,dessert,2,221,62.86,T09,server_02,UPI
97E15208,2026-03-09 19:02:18,Grilled Salmon,food,2,464,174.86,T09,server_01,Card
05DD7749,2026-03-09 19:02:18,Chocolate Lava Cake,dessert,1,228,64.93,T09,server_02,Wallet
BEAFEEB0,2026-03-09 19:02:18,Chicken Tikka Wrap,food,1,214,62.84,T09,server_03,Card
0533D26D,2026-03-09 21:13:17,Dal Makhani Bowl,food,1,173,32.08,T10,server_02,Card
E24E9A78,2026-03-09 21:13:17,Chicken Tikka Wrap,food,2,218,70.69,T10,server_03,UPI
74BB8C24,2026-03-09 21:13:17,Cheesecake Slice,dessert,2,179,51.37,T10,server_02,Wallet
139A4C48,2026-03-09 17:33:14,Caesar Salad,food,1,185,45.24,T11,server_01,Cash
329502AA,2026-03-09 17:33:14,Cheesecake Slice,dessert,1,176,49.93,T11,server_01,Cash
EB14B73E,2026-03-09 17:33:14,Pasta Arrabiata,food,1,270,62.3,T11,server_01,UPI
9E74ACAD,2026-03-09 18:10:17,Dal Makhani Bowl,food,1,178,38.52,T12,server_03,Wallet
BD1DC0BC,2026-03-09 18:10:17,Chocolate Lava Cake,dessert,2,231,66.07,T12,server_03,UPI
3129892D,2026-03-09 18:10:17,Cold Coffee,beverage,1,116,20.58,T12,server_01,Wallet
251EC24D,2026-03-09 11:26:07,Margherita Pizza,food,1,305,86.77,T13,server_03,Wallet
3CC66ACB,2026-03-09 11:26:07,Cheesecake Slice,dessert,1,173,51.23,T13,server_02,Card
9DF6FD75,2026-03-09 11:26:07,Gulab Jamun,dessert,1,117,24.38,T13,server_03,Wallet
95798D5B,2026-03-09 11:26:07,Mango Lassi,beverage,2,105,22.24,T13,server_01,Card
019E0C2E,2026-03-09 13:18:50,Chocolate Lava Cake,dessert,1,222,61.18,T14,server_03,UPI
D2274139,2026-03-09 13:18:50,Chocolate Lava Cake,dessert,1,217,70.11,T14,server_02,Wallet
DCF08CF1,2026-03-09 13:18:50,Mango Lassi,beverage,2,107,20.8,T14,server_03,Cash
57CABA68,2026-03-09 19:35:57,Pasta Arrabiata,food,1,273,55.9,T15,server_03,Cash
4BEF7EC1,2026-03-09 19:35:57,Veg Burger,food,1,194,50.7,T15,server_03,Card
F32B1DE5,2026-03-09 21:19:34,Masala Chai,beverage,1,60,7.01,T16,server_01,Card
A1C8FD09,2026-03-09 21:19:34,Pasta Arrabiata,food,1,285,60.92,T16,server_03,Card
03CCA3C9,2026-03-09 21:19:34,Veg Burger,food,1,208,47.86,T16,server_01,Card
39469ED7,2026-03-09 15:22:03,Chocolate Lava Cake,dessert,1,215,58.14,T17,server_01,Wallet
D1B14AE7,2026-03-09 15:22:03,Cheesecake Slice,dessert,1,181,51.91,T17,server_03,Card
F0265C87,2026-03-09 15:22:03,Chicken Tikka Wrap,food,1,226,70.02,T17,server_03,UPI
374906D6,2026-03-09 15:22:03,Margherita Pizza,food,1,332,94.86,T17,server_02,Wallet
0CDA0F04,2026-03-09 15:14:46,Gulab Jamun,dessert,1,119,27.07,T18,server_02,Cash
7E776C13,2026-03-09 15:14:46,Caesar Salad,food,1,184,47.92,T18,server_03,Card
F3BDD5CA,2026-03-09 15:14:46,Mango Lassi,beverage,2,105,18.9,T18,server_02,Card
4AD5B6DA,2026-03-09 15:14:46,Cheesecake Slice,dessert,1,176,50.12,T18,server_02,Cash
0FACBDD4,2026-03-09 11:28:44,Mushroom Risotto,food,1,353,115.43,T19,server_01,Card
B2685F69,2026-03-09 11:28:44,Pasta Arrabiata,food,1,282,61.63,T19,server_01,UPI
244467B5,2026-03-09 11:28:44,Fish & Chips,food,1,364,133.25,T19,server_02,Card
FFC1FA12,2026-03-09 19:46:57,Caesar Salad,food,2,199,52.03,T20,server_03,Card
0FE659ED,2026-03-09 19:46:57,Veg Burger,food,1,193,43.57,T20,server_03,UPI
1988F10D,2026-03-09 19:46:57,Veg Burger,food,1,191,42.32,T20,server_01,Card
7B5D78DA,2026-03-09 19:46:57,Margherita Pizza,food,1,315,76.67,T20,server_02,Card
D0C281BA,2026-03-09 19:19:49,Mango Lassi,beverage,1,113,21.46,T21,server_02,UPI
E2A909A6,2026-03-09 19:19:49,Mushroom Risotto,food,1,357,112.92,T21,server_01,Cash
6E99000E,2026-03-09 19:19:49,Caesar Salad,food,1,194,53.16,T21,server_03,Card
A2C6A125,2026-03-09 20:16:24,Chocolate Lava Cake,dessert,1,213,69.11,T22,server_01,Wallet
6417EF60,2026-03-09 20:16:24,Pasta Arrabiata,food,1,287,59.83,T22,server_03,Card
52E19610,2026-03-09 11:13:28,Grilled Salmon,food,1,465,160.3,T23,server_01,UPI
14F7811D,2026-03-09 11:13:28,Mushroom Risotto,food,1,358,120.92,T23,server_03,Wallet
049EF3E5,2026-03-09 17:44:43,Margherita Pizza,food,2,336,86.89,T24,server_03,UPI
AB979A76,2026-03-09 17:44:43,Cold Coffee,beverage,2,118,19.17,T24,server_02,Wallet
6835A6CD,2026-03-09 19:09:16,Sparkling Water,beverage,1,88,9.14,T25,server_01,UPI
ECFD5C27,2026-03-09 19:09:16,Fresh Lime Soda,beverage,1,78,12.5,T25,server_03,Card
D1F9ED21,2026-03-09 17:34:17,Fresh Lime Soda,beverage,1,81,11.49,T26,server_02,Card
0C1E0044,2026-03-09 17:34:17,Lamb Kebab Platter,food,1,509,199.55,T26,server_01,Cash
647BCA99,2026-03-09 17:34:17,Veg Burger,food,1,206,54.37,T26,server_01,Cash
F6D2BE8B,2026-03-09 17:34:17,Dal Makhani Bowl,food,1,187,36.96,T26,server_01,Card
7A8A1173,2026-03-09 11:16:14,Cheesecake Slice,dessert,2,177,53.7,T27,server_02,Cash
C14207D1,2026-03-09 11:16:14,Chicken Tikka Wrap,food,1,217,68.76,T27,server_02,Wallet
402E4857,2026-03-09 17:38:40,Lamb Kebab Platter,food,1,530,215.29,T28,server_03,Cash
A934E84F,2026-03-09 17:38:40,Cheesecake Slice,dessert,1,184,53.39,T28,server_03,Cash
64A67F7C,2026-03-09 17:38:40,Gulab Jamun,dessert,1,120,24.35,T28,server_01,Wallet
5C237B15,2026-03-09 18:04:29,Sparkling Water,beverage,1,93,10.0,T29,server_01,Card
8AD20D72,2026-03-09 18:04:29,Margherita Pizza,food,2,327,88.3,T29,server_01,Wallet
3FC92087,2026-03-09 15:54:42,Cheesecake Slice,dessert,1,188,48.83,T30,server_01,Card
15FAFED5,2026-03-09 15:54:42,Chocolate Lava Cake,dessert,1,220,66.04,T30,server_02,UPI
D1FB54C9,2026-03-09 15:54:42,Veg Burger,food,1,196,44.66,T30,server_01,Cash
B0FDEA67,2026-03-09 15:54:42,Masala Chai,beverage,2,59,7.46,T30,server_01,Cash
F97B6A1C,2026-03-09 20:34:54,Caesar Salad,food,1,191,43.71,T31,server_03,UPI
673C47E8,2026-03-09 20:34:54,Chocolate Lava Cake,dessert,1,225,66.64,T31,server_01,UPI
0FC5B7D7,2026-03-09 20:34:54,Masala Chai,beverage,1,60,6.95,T31,server_01,Card
B7291283,2026-03-09 20:34:54,Veg Burger,food,1,196,50.12,T31,server_01,Card
0A2476DB,2026-03-09 20:00:32,Caesar Salad,food,1,191,44.82,T32,server_02,Wallet
E3B3EE8C,2026-03-09 20:00:32,Gulab Jamun,dessert,1,123,28.63,T32,server_03,Cash
EBC56A8A,2026-03-09 20:38:05,Veg Burger,food,1,209,51.47,T33,server_03,Wallet
499EBA83,2026-03-09 20:38:05,Lamb Kebab Platter,food,2,516,206.08,T33,server_02,Cash
10095067,2026-03-09 20:38:05,Mushroom Risotto,food,1,361,119.2,T33,server_03,Cash
573C098F,2026-03-09 14:36:56,Lamb Kebab Platter,food,1,513,212.72,T34,server_03,Wallet
F0D81AC3,2026-03-09 14:36:56,Masala Chai,beverage,1,62,7.01,T34,server_01,Wallet
6750D53A,2026-03-09 14:36:56,Mango Lassi,beverage,1,109,20.61,T34,server_01,Wallet
AF4F8128,2026-03-09 17:23:53,Cold Coffee,beverage,1,123,22.05,T35,server_02,Cash
0F26FCF7,2026-03-09 17:23:53,Fresh Lime Soda,beverage,1,83,12.14,T35,server_03,UPI
470FC8A0,2026-03-09 17:23:53,Mango Lassi,beverage,1,114,22.73,T35,server_01,UPI
EBBD3155,2026-03-09 17:23:53,Chocolate Lava Cake,dessert,1,231,75.52,T35,server_01,Card
B0C8E4C7,2026-03-09 21:20:05,Fish & Chips,food,1,363,126.49,T36,server_02,Cash
39063197,2026-03-09 21:20:05,Veg Burger,food,2,209,54.73,T36,server_01,UPI
7A9154DA,2026-03-09 21:20:05,Chocolate Lava Cake,dessert,1,230,69.52,T36,server_02,Card
75FF59D3,2026-03-09 21:20:05,Veg Burger,food,2,210,51.83,T36,server_02,Cash
A0C2B6A9,2026-03-09 21:58:39,Dal Makhani Bowl,food,1,186,35.6,T37,server_01,UPI
6B906A84,2026-03-09 21:58:39,Lamb Kebab Platter,food,2,524,230.42,T37,server_01,Card
7262279B,2026-03-09 21:58:39,Grilled Salmon,food,2,474,195.52,T37,server_01,Card
12BA9AD4,2026-03-09 15:30:36,Cheesecake Slice,dessert,1,172,45.84,T38,server_03,Card
F071E93F,2026-03-09 15:30:36,Lamb Kebab Platter,food,1,538,197.23,T38,server_03,Cash
154C7AE5,2026-03-09 15:30:36,Mango Lassi,beverage,1,112,22.41,T38,server_03,UPI
0CBC032B,2026-03-09 15:30:36,Fish & Chips,food,2,373,139.56,T38,server_02,UPI
94EE3353,2026-03-10 15:49:32,Veg Burger,food,1,203,51.97,T01,server_01,Wallet
E76BAA91,2026-03-10 15:49:32,Chicken Tikka Wrap,food,2,219,69.97,T01,server_02,Card
D89C4DB0,2026-03-10 15:49:32,Caesar Salad,food,2,184,41.95,T01,server_02,Cash
9A477144,2026-03-10 12:35:47,Cheesecake Slice,dessert,1,172,49.61,T02,server_01,Cash
82F3F564,2026-03-10 12:35:47,Cold Coffee,beverage,2,121,22.07,T02,server_01,Card
E533E4B7,2026-03-10 17:17:43,Grilled Salmon,food,1,481,198.94,T03,server_02,Wallet
B2D63198,2026-03-10 17:17:43,Margherita Pizza,food,1,324,87.76,T03,server_03,UPI
0BE9B7E6,2026-03-10 17:17:43,Dal Makhani Bowl,food,1,183,33.6,T03,server_01,Wallet
F74B36CE,2026-03-10 17:17:43,Chocolate Lava Cake,dessert,1,227,64.89,T03,server_01,Cash
518722A2,2026-03-10 15:03:56,Veg Burger,food,1,193,46.58,T04,server_03,Wallet
440FDABF,2026-03-10 15:03:56,Gulab Jamun,dessert,1,123,29.12,T04,server_03,Cash
BF99CEDB,2026-03-10 15:03:56,Mushroom Risotto,food,1,361,108.68,T04,server_02,Cash
5967A1EF,2026-03-10 15:03:56,Margherita Pizza,food,2,327,85.61,T04,server_03,Card
E4D912CB,2026-03-10 18:35:25,Cheesecake Slice,dessert,2,179,46.28,T05,server_03,Card
D1499399,2026-03-10 18:35:25,Fish & Chips,food,1,364,138.87,T05,server_02,Wallet
55D24262,2026-03-10 18:35:25,Fish & Chips,food,1,395,132.45,T05,server_02,Cash
A08B4B5A,2026-03-10 12:24:51,Chicken Tikka Wrap,food,1,230,72.76,T06,server_01,UPI
4677F658,2026-03-10 12:24:51,Caesar Salad,food,1,198,45.9,T06,server_03,Cash
AD4D0D35,2026-03-10 12:24:51,Mushroom Risotto,food,1,364,120.01,T06,server_01,Cash
570A36FA,2026-03-10 19:54:29,Cheesecake Slice,dessert,1,174,53.28,T07,server_03,UPI
74A901F2,2026-03-10 19:54:29,Masala Chai,beverage,1,62,6.88,T07,server_01,Card
604B294D,2026-03-10 20:42:30,Fish & Chips,food,2,376,138.42,T08,server_02,Cash
7768213E,2026-03-10 20:42:30,Caesar Salad,food,1,185,41.9,T08,server_02,UPI
5E897824,2026-03-10 20:42:30,Grilled Salmon,food,1,491,204.31,T08,server_02,UPI
27C5BFD0,2026-03-10 12:48:25,Caesar Salad,food,2,195,45.15,T09,server_03,Wallet
92CBB88C,2026-03-10 12:48:25,Cheesecake Slice,dessert,1,182,51.8,T09,server_01,Card
6EE26E10,2026-03-10 13:57:55,Veg Burger,food,1,207,52.99,T10,server_01,UPI
FA6B1BBB,2026-03-10 13:57:55,Lamb Kebab Platter,food,2,506,218.91,T10,server_03,Cash
